tweet_id,tweet,class
15468380,Sensory neuropathy revealing necrotizing vasculitis during infliximab therapy for rheumatoid arthritis.,1
15468380,"We describe 2 patients with severe erosive rheumatoid arthritis and rheumatoid vasculitis, respectively, in whom infliximab therapy was associated with peripheral neuropathy due to necrotizing vasculitis in one patient and to progression of preexisting mononeuritis multiplex in the other.",1
15479299,Progressive anemia following combination therapy with interferon-alpha and interleukin-2 in a patient with metastatic renal cell carcinoma.,1
15479299,"We report a case of severe anemia, which responded well to steroid therapy, in a patient receiving IL-2 plus IFN-alpha for metastatic renal cell carcinoma.",1
15482394,"An objective causality assessment indicated a probable relationship between clotting abnormality and warfarin administration, although the degree of elevation of the INR was unusual in the light of the daily warfarin dose and duration of its exposure.",1
15482394,"Based on the clinical status of the patient, it was suspected that several conditions contributed to the abnormal hypersensitivity to warfarin.",1
15482394,"Despite the low dosage of warfarin, international normalized ratio (INR) was markedly elevated from 1.15 to 11.28 for only 4 days, and bleeding symptoms concurrently developed.",1
15482394,"In view of our experience in the present case, it should be stressed that close monitoring of coagulation capacity is necessary in critically ill patients in order to avoid fatal haemorrhage after initiating warfarin therapy regardless of the dosage.",1
15482394,Unusual hypersensitivity to warfarin in a critically ill patient.,1
15489872,"We report an allogeneic bone marrow transplant recipient who developed CMV infection refractory to sequential therapy with ganciclovir, foscarnet, and cidofovir.",1
15494638,5-fluorouracil (5-FU)-associated peripheral neuropathy is an uncommon event.,1
15494638,"During analysis of 28 patients receiving CAP with concomitant radiation (XRT) for pancreatic cancer (resected or locally advanced), two patients developed signs and symptoms consistent with peripheral neuropathy.",1
15494638,Knowledge regarding potential adverse effects of CAP is paramount and dose modification is indicated with development of neurotoxicity.,1
15494638,"Neurologic symptoms resolved after stopping CAP for 4 weeks in Patient A, with no recurrence after reinitiating CAP alone at 2000 mg/m2.",1
15494638,Patient A reported right leg weakness (foot drop) during week 4 of CAP-XRT (1600 mg/m2).,1
15494638,Patient B developed perioral and upper extremity paresthesias during the fourth cycle of CAP alone (2500 mg/m2).,1
15494638,Peripheral neuropathy associated with capecitabine.,1
15494638,We conclude peripheral neuropathy with 5-FU is rare.,1
15504988,Severe hypo-alpha-lipoproteinemia during treatment with rosiglitazone.,1
15504988,"We report three patients, all of whom had preexisting diabetic dyslipidemia, who showed a profound reduction in plasma HDL cholesterol and apolipoprotein AI levels soon after the initiation of rosiglitazone therapy.",1
15507779,Severe leukopenia associated with mild hepatotoxicity in an HIV carrier treated with nevirapine.,1
15507779,"We report an HIV-infected woman who developed mild leukopenia as the first sign of a nevirapine-related adverse event, which was followed by skin and hepatic toxicity associated with a more severe leukopenia.",1
15516308,"In all cases, drugs in addition to quetiapine were detected, but in cases #1 and #2, the cause of death was considered to be a quetiapine overdose and the other drugs were not considered to be contributory.",1
15516308,These cases were chosen for study because they were all deaths as a result of suicidal ingestion of drugs in which quetiapine was considered a significant factor.,1
15516308,"We present three cases from the Provincial Toxicology Center of British Columbia, Canada in which suicidal overdose deaths were associated with quetiapine.",1
15522120,After approximately two weeks of sertraline treatment he noted an intense itching sensation in his scalp after eating a piece of chocolate cake.,1
15522120,Itch and skin rash from chocolate during fluoxetine and sertraline treatment: case report.,1
15529178,Pulmonary lymphohistiocytic reactions temporally related to etanercept therapy.,1
15529178,"This report details the pulmonary pathologic findings in four patients with rheumatoid arthritis, who developed new onset of pulmonary signs and symptoms with alveolar infiltrates temporally related to the institution of etanercept therapy.",1
15533031,Paradoxical cerebral cortical hyperexcitability following flupirtine overdose.,1
15533031,"We report the case of a patient with increased cerebral cortical excitability following intoxication with flupirtine, a centrally acting analgesic and antispastic drug.",1
15543388,AIM: Report of a case of a woman patient who developed celiac disease after pegylated interferon alpha-2a and ribavirin use for chronic hepatitis C.,1
15543388,Celiac disease onset after pegylated interferon and ribavirin treatment of chronic hepatitis C.,1
15543388,"PATIENT AND METHOD: A 34-year-old woman with chronic hepatitis C, genotype 3, receiving pegylated interferon alpha-2a and ribavirin for 6 months, developed progressive malaise and anemia 6 months after the end of treatment.",1
15549981,"We present two cases of anaphylaxis under anaesthesia where return of spontaneous circulation was refractory to epinephrine, but occurred following the administration of the alpha-agonist metaraminol.",1
15554737,"In this article, we describe another case of subcutaneous changes following repeated glatiramer acetate injection, presented as localized panniculitis in the area around the injection sites, in a 46-year-old female patient who was treated with glatiramer acetate for 18 months.",1
15554737,Localized panniculitis and subsequent lipoatrophy with subcutaneous glatiramer acetate (Copaxone) injection for the treatment of multiple sclerosis.,1
1557089,"In a postoperative patient with pre-existent myasthenia gravis, oral verapamil caused a marked exacerbation in myasthenic weakness.",1
15571949,"In four patients, thrombosis occurred 2-45 days after severe hepatic veno-occlusive disease (HVOD) secondary to intensive chemotherapy containing busulfan.",1
15571949,PVT during chemotherapy in children is a rare event and appears to be closely related to intensive chemotherapy containing busulfan and to be associated with HVOD.,1
15580406,"Here, we describe a case of Vogt-Koyanagi-Harada disease occurring 4 months after the start of interferon alpha treatment, probably induced by the immunomodulatory effects of interferon.",1
15580406,"Retinal abnormalities, including retinal hemorrhage and ""cotton-wool"" spots, often occur within the first 8 weeks in the course of interferon therapy in patients with chronic hepatitis C.",1
15580406,Vogt-Koyanagi-Harada disease occurring during interferon alpha therapy for chronic hepatitis C.,1
15588385,Acute hepatic failure is a rare and potentially lethal complication of propylthiouracil (PTU) use for hyperthyroidism.,1
15588385,"After an extensive review of the literature, we believe that this is the first communication of the successful use of amiodarone to control hyperthyroidism in a patient with PTU-induced fulminant hepatitis.",1
15588385,Successful treatment of hyperthyroidism with amiodarone in a patient with propylthiouracil-induced acute hepatic failure.,1
15588385,"We present a 20-year-old woman with Basedow-Graves' disease who developed PTU-induced fulminant hepatitis, which progressed to acute hepatic failure with grade III hepatic encephalopathy.",1
15595320,Epstein-Barr virus-associated lymphoproliferative disorder in a patient with rheumatoid arthritis on methotrexate and rofecoxib: idiosyncratic reaction or pharmacogenetics?,1
15595320,"Methotrexate (MTX) is a commonly used second line agent for RA, and there have been several recent reports of Epstein-Barr virus (EBV)-associated polyclonal B cell lymphoproliferative disorder in MTX-treated RA patients.",1
15595320,"Previous studies have demonstrated the interaction of MTX and a variety of non-steroidal, anti-inflammatory drugs (NSAIDs) with various clinical manifestations including acute renal failure, pancytopenia, vomiting, diarrhea, elevated liver transaminases, jaundice, mucosal ulcerations, and pyrexia.",1
15595320,We hypothesize that decreased renal elimination of MTX induced by the COX-2 inhibitor resulted in enhanced hematopoietic toxicity and immunosuppression causing the EBV-associated lymphoproliferative disease.,1
15611427,OBSERVATIONS: We observed aggravation and spreading of a psoriatic plaque when treated topically with the toll-like receptor (TLR) 7 agonist imiquimod.,1
15611427,Psoriasis triggered by toll-like receptor 7 agonist imiquimod in the presence of dermal plasmacytoid dendritic cell precursors.,1
15611427,"Since imiquimod induces large amounts of type I interferon production from TLR7-expressing plasmacytoid dendritic cell precursors (PDCs), the natural interferon-producing cells of the peripheral blood, we asked whether PDCs are present in psoriatic skin.",1
15611427,"The exacerbation of psoriasis was accompanied by a massive induction of lesional type I interferon activity, detected by MxA expression after imiquimod therapy.",1
15623719,"Vision declined after treatment with methylprednisolone, after which fundus examination became consistent with progressive outer retinal necrosis.",1
15628319,"Allergic side effects of AZA are rare, and reported allergic skin eruptions from AZA are very limited in Japan.",1
15628319,"DLST is a good diagnostic tool for AZA allergy, especially for severe drug allergy cases.",1
15628319,Drug eruption caused by azathioprine: value of using the drug-induced lymphocytes stimulation test for diagnosis.,1
15628319,We report AZA-induced drug eruption that developed in two cases of systemic scleroderma with polymyositis.,1
15644988,Tardive dyskinesia in 2 patients treated with ziprasidone.,1
15644988,"Two of our patients developed TD after 23 months and 34 months of ziprasidone monotherapy, respectively.",1
15644988,"Ziprasidone is an atypical antipsychotic drug that is believed to have a low propensity for inducing extrapyramidal symptoms, including tardive dyskinesia (TD).",1
15661067,Asthenozoospermia: possible association with long-term exposure to an anti-epileptic drug of carbamazepine.,1
15661067,"The patient was found to have no motile sperm with a normal sperm count, while taking a dose of 400 mg/day of carbamazepine.",1
15663666,Scrotal ulceration induced by all-trans retinoic acid in a patient with acute promyelocytic leukemia.,1
15663666,The ulcer did not respond to antibiotic treatment and healed shortly after withholding ATRA.,1
15663666,We report the development of scrotal ulcer in a patient with acute promyleocytic leukemia (APL) within 10 days of treatment with ATRA at a dose of 40 mg orally twice daily.,1
15671134,A case of clozapine-induced tonic-clonic seizures managed with valproate: implications for clinical care.,1
15671134,"Following discontinuation of clozapine, she was rechallenged and again was observed to have seizures.",1
15671134,"These findings suggest that clozapine-induced seizures can be successfully treated, that gradual dose titration can reduce the likelihood of further episodes of seizures and that concomitant use of a suitable mood stabilizer/anti-epileptic medication can improve the outcome of treatment-resistant schizophrenia.",1
15671134,We describe a case of clozapine-induced seizures in a patient with treatment-resistant schizophrenia.,1
15681911,CONCLUSIONS: Symptoms and pathologic changes of colitis are associated with exposure to rofecoxib.,1
15681911,OBJECTIVES: To describe clinical and pathologic findings in patients noted to develop lower gastrointestinal symptoms when exposed to rofecoxib.,1
15681911,RESULTS: Three patients who developed symptoms of inflammatory bowel disease (IBD) during rofecoxib exposure are described along with pathology findings.,1
15685264,"After administration of Oxybutynin concomitantly with an increase in the dose of Dantrolene, she presented the clinical symptoms and laboratory finding of Carbamazepine intoxication.",1
15685264,Carbamazepine toxicity following Oxybutynin and Dantrolene administration: a case report.,1
15685264,OBJECTIVE: To report a case of Carbamazepine toxicity following the administration of Oxybutynin and Dantrolene.,1
1569260,"To the best of our knowledge, this is the first reported patient with captopril-induced pemphigus in whom no new lesions developed after subsequent treatment with enalapril.",1
1569260,"We report a case of drug-induced pemphigus caused by an angiotensin-converting enzyme inhibitor, captopril.",1
15694139,"Neuropathy is a significant side effect of thalidomide therapy, which may limit its clinical use.",1
15694139,Thalidomide neuropathy in childhood.,1
15694139,"Thalidomide neuropathy is often associated with proximal weakness and may progress even after discontinuation of treatment, in the phenomenon of 'coasting'.",1
15694139,Thalidomide was withdrawn from world markets in 1961 following recognition of its teratogenic effects.,1
15694139,"We report four cases of sensorimotor axonal neuropathy in children aged 10-15 years, treated with thalidomide for myxopapillary ependymoma, Crohn's disease and recurrent giant aphthous ulceration.",1
15701285,Cerebral edema associated with Gliadel wafers: two case studies.,1
15701285,Following are two clinical case reports demonstrating profound cerebral edema associated with implantation of Gliadel wafers.,1
15701285,"While the introduction of carmustine wafers (Gliadel wafers) into the tumor resection cavity has been shown to be a beneficial therapy for malignant glioma, it is recognized that clinically significant cerebral edema is a potential adverse effect.",1
15719254,Cis-retinoic acid (RA) may further increase the risk of developing BMTN.,1
15719254,It is likely that RA contributed to the deterioration in renal function in these patients.,1
15719254,Retinoic acid may increase the risk of bone marrow transplant nephropathy.,1
15719254,The occurrence of BMTN in two children treated with RA in our unit is unlikely to be coincidental.,1
15727358,He developed a late secondary infection in some sites treated with imiquimod.,1
15729090,A 64-year-old man with schizophrenia developed myoclonic jerks when given higher doses of quetiapine.,1
15729090,Quetiapine-induced myoclonus.,1
15729090,We report a case of myoclonus induced by quetiapine.,1
15735923,Treatment-related myelodysplastic syndrome after temozolomide for recurrent high-grade glioma.,1
15735923,We report a 44-year-old woman with t-MDS (refractory anemia with excess blasts) following treatment of recurrent anaplastic astrocytoma with temozolomide (TMZ).,1
1575118,"Typically, drug-induced neutropenia occurs in a patient receiving a semisynthetic penicillin for two weeks or more.",1
15752306,Livedo reticularis associated with interferon alpha therapy in two melanoma patients.,1
15752306,These cases highlight the occurrence of livedo reticularis as an uncommon side-effect of interferon alpha treatment.,1
15752306,We report two patients who developed intense livedo reticularis clearly related to the administration of interferon alpha 2b as an adjuvant therapy for melanoma.,1
15760792,CONCLUSION: This rare case of PTU-induced ANCA-associated vasculitis manifested with ototoxicity in combination with systemic involvement.,1
15760792,OBJECTIVE: To report the case of a young woman with Graves' disease in whom ototoxicity developed because of propylthiouracil (PTU)-induced antineutrophil cytoplasmic antibody (ANCA)-associated vasculitis.,1
15760792,Propylthiouracil-induced sensorineural hearing loss associated with antineutrophil cytoplasmic antibodies.,1
15760792,"RESULTS: In a 22-year-old Thai woman with Graves' disease, tinnitus, hearing impairment in the left ear (with progression to the right ear), and vertigo developed after 3 years of therapy with PTU.",1
15760792,The hearing impairment and tinnitus were gradually reduced after PTU withdrawal and corticosteroid and azathioprine treatment.,1
15770343,Anti-tuberculous drugs had been stopped on the 2nd day of therapy due to development of optic neuritis secondary to ethambutol administration at another hospital.,1
15770343,"During the anti-tuberculous therapy, visual loss can be related to ethambutol toxicity or the tuberculosis infection itself.",1
15770343,"In addition, ethambutol rarely causes visual loss during the early period or when given at lower doses.",1
15773973,Flucloxacillin-induced aplastic anaemia and liver failure.,1
15773973,It is well-recognized that flucloxacillin may occasionally result in fatal hepatic injury.,1
15773973,We report the case of a 40-year-old woman who developed fulminant hepatic failure and aplastic anaemia following a course of oral flucloxacillin.,1
15779196,"Four days after intravenous Zoledronic acid, the patient presented to emergency room with complaints of carpopedal spasm and bronchospasm.",1
15779196,Zoledronic acid-induced severe hypocalcaemia in a prostate cancer patient with extensive osteoblastic bone metastases.,1
1577957,This case report describes an adolescent with severe lupus erythematosus who received cyclophosphamide (CY) paired with taste (cod liver oil) and smell (rose perfume) as conditioned stimuli.,1
15785053,Mucosal pigmentation after oral lichen planus treatment with topical tacrolimus.,1
15785053,The relation between tacrolimus treatment and staining was suggested by the appearance of pigmentation during topical tacrolimus treatment and its clinical disappearance when treatment was stopped.,1
15785053,We report the first histopathologically documented case of oral mucosa pigmentation after OLP treatment with topical tacrolimus.,1
15790469,"Recently, some studies have also reported association between patients with juvenile rheumatoid arthritis (JRA) treated with Methotrexate (MTX) and malignant lymphoma developing.",1
15795553,"Risperidone is a frequently used member of a new class of atypical antipsychotics-the serotonin-dopamine antagonists (SDAs)-due to its comparatively high efficacy and low D2/5HT2 binding ratio, which results in a low incidence of extrapyramidal side effects including tardive dyskinesia (TD).",1
15795553,Risperidone withdrawal-related respiratory dyskinesia: a case diagnosed by spirography and fibroscopy.,1
15795553,"The authors present an elderly patient with mixed dementia who developed TD at multiple sites, (including respiratory dyskinesia [RD], limb dyskinesia, and orofacial dyskinesia) following abrupt withdrawal of risperidone therapy.",1
15795553,"Therefore, clinicians should pay close attention to possible onset of RD in patients with multiple risk factors for TD, even when SDA therapy is used.",1
15806568,"In this study, we report on three individual patients who received BTX-B and who subsequently developed parasympathetic dysfunction of the visual system after injections of BTX-B at remote sites.",1
15806568,"To date, there have been few reports of visual disturbances associated with BTX-B use.",1
15806568,Visual system side effects caused by parasympathetic dysfunction after botulinum toxin type B injections.,1
1580986,Enalapril-induced anemia in two kidney transplant recipients.,1
1580986,Two renal transplant patients developed anemia during treatment of hypertension with enalapril medication.,1
15811174,A 74-year-old hypercholestrerolaemic woman taking cerivastatin (0.15 mg/day) for 22 days complained of general muscle weakness and muscle pain.,1
15811174,Clearance rates of cerivastatin metabolites in a patient with cerivastatin-induced rhabdomyolysis.,1
15811174,We report on a patient who developed acute rhabdomyolysis after taking cerivastatin.,1
15823103,Carboplatin hypersensitivity induced by low-dose paclitaxel/carboplatin in multiple platinum-treated patients with recurrent ovarian cancer.,1
15823103,"However, one patient exhibited severe hypersensitivity reactions including cardiac arrest and apnea, and another four patients developed eruptions, hypotension, and tachycardia soon after administration of CBDCA.",1
15823103,"Our report suggested that CBDCA hypersensitivity was correlated with the total dose of previously administered platinum agents and that CBDCA should be excluded in patients who have received multiple platinum-based chemotherapy, even in platinum-sensitive cases, because CBDCA hypersensitivity can occur even with low-dose CBDCA administration.",1
15823103,We report five cases of carboplatin (CBDCA) hypersensitivity after weekly low-dose paclitaxel (60 mg/m2)/CBDCA (area under the concentration curve = 2) therapy in patients with recurrent ovarian cancer receiving multiple platinum-based chemotherapy.,1
15827670,TREATMENT/OUTCOME: Standard anti-tuberculosis therapy was administered but was complicated by interaction with cyclosporine and drug-induced cholestasis.,1
15836666,Chronic fentanyl application induces adrenocortical insufficiency.,1
15836666,We report a case of a 64-year-old man with secondary adrenocortical insufficiency who has been on a chronic transdermal fentanyl treatment because of sciatic pain syndrome.,1
15840734,Fluphenazine-induced neuroleptic malignant syndrome in a schizophrenic patient.,1
15840734,OBJECTIVE: To report a case of neuroleptic malignant syndrome (NMS) associated with fluphenazine in a schizophrenic patient and review the literature related to this condition.,1
1584367,Intraventricular vancomycin-induced cerebrospinal fluid eosinophilia: report of two patients.,1
1584367,We propose a mechanism of vancomycin-induced mast cell degranulation and subsequent release of eosinophil chemotactic factor as a cause of CSFE.,1
1584367,We report two cases of cerebrospinal fluid eosinophilia (CSFE) secondary to the intraventricular administration of vancomycin.,1
15852680,"Successful recovery from interstitial pneumonitis, induced by bicalutamide and leuprorelin acetate given as treatment for prostate cancer.",1
15852680,"We report a case of interstitial pneumonitis induced by bicalutamide and/or leuprorelin acetate given as therapy for prostate cancer, in which the pneumonitis was successfully managed by steroid treatment.",1
15857283,"CONCLUSIONS: In these 3 cases, the unique positive ocular finding was corneal endothelial deposits, which may be related to the use of rifabutin.",1
15857283,Corneal endothelial deposits associated with rifabutin use.,1
15857283,PURPOSE: The aim of this study was to report on the possible development of corneal endothelial deposits resulting from the use of rifabutin.,1
15857283,RESULTS: All cases developed corneal endothelial deposits after previous use of rifabutin.,1
15863610,CASE: A malignant mixed mesodermal tumor was diagnosed in a 64-year-old woman with a bicornuate uterus while she was taking raloxifene for osteoporosis prevention.,1
15863610,CONCLUSION: There may be an association between raloxifene and the development of malignant mixed mesodermal tumor.,1
15863610,Malignant mixed mullerian tumor of the uterus in a patient taking raloxifene.,1
15863610,"We report a case of a women in whom a malignant mixed mesodermal tumor was diagnosed while she was taking raloxifene, which is also a selective estrogen receptor modulator.",1
15866658,Herein we report four patients who underwent liver transplantation and developed neutropenia while receiving MMF.,1
15866658,Mycophenolate mofetil-induced neutropenia in liver transplantation.,1
15866658,The mean time from starting MMF to the development of neutropenia was 4 months.,1
15866658,"The side effects of MMF, such as bone marrow toxicity, have been reported.",1
15878975,A previous review described data on 15 patients who experienced acute hemoglobinemia or hemoglobinuria following anti-D IGIV administration for ITP or secondary thrombocytopenia.,1
15878975,Disseminated intravascular coagulation associated with acute hemoglobinemia or hemoglobinuria following Rh(0)(D) immune globulin intravenous administration for immune thrombocytopenic purpura.,1
15878975,"That review suggested that patients receiving anti-D IGIV be monitored for those and other potential complications of hemoglobinemia, particularly disseminated intravascular coagulation (DIC).",1
15878975,The purpose of this review is to increase awareness among physicians and other health care professionals that DIC may be a rare but potentially severe complication of anti-D IGIV treatment.,1
15878975,This review presents the first case series of DIC associated with acute hemoglobinemia or hemoglobinuria following anti-D IGIV administration for ITP.,1
15895899,"After the second infliximab infusion, he was found to have a severe transient neutropenia (0.5 x 10(9)/L).",1
15895899,Drug-induced agranulocytosis during treatment with infliximab in enteropathic spondyloarthropathy.,1
15895899,These data indicated that infliximab possibly triggered production of granulocyte and neutrophil autoantibodies with resultant autoimmune agranulocytosis.,1
15907341,"However, peripheral neuropathy and bone marrow depression led to linezolid withdrawal in seven patients, and neuropathy may not be fully reversible in all patients.",1
15907341,"Six patients developed peripheral neuropathy and five patients bone marrow depression, blood transfusions were given to three patients and in all five patients bone marrow function normalized after cessation of linezolid.",1
15920338,"A case of high-grade endometrial stromal sarcoma, confined into an intrauterine polypoid growth, in a woman with a history of breast cancer who was treated with adjuvant tamoxifen.",1
15920338,High-grade endometrial stromal sarcoma after tamoxifen therapy for breast cancer.,1
15920338,"In deciding if tamoxifen therapy is warranted, all potentially life-threatening adverse events associated with tamoxifen should be considered, including endometrial adenocarcinoma or uterine sarcoma.",1
15927910,"After only the third dose of pentamidine, it was noted that the patient's heart rate had decreased to 48 beats/minute.",1
15927910,"Although various manifestations of pentamidine-induced cardiotoxicity have been reported, to our knowledge, second-degree heart block associated with this agent has not been described.",1
15927910,Clinicians should be vigilant when monitoring for cardiotoxicity in patients receiving pentamidine throughout the duration of therapy.,1
15927910,Early-onset pentamidine-associated second-degree heart block and sinus bradycardia: case report and review of the literature.,1
1592841,Falling backward in two elderly patients taking bupropion.,1
1592841,RESULTS: Both patients experienced a previously unreported side effect--falling backward--associated with bupropion use.,1
15941649,Ophthalmologic and neurologic findings in two children exposed to vigabatrin in utero.,1
15941649,"The knowledge concerning VGB-associated visual dysfunction in pediatric patients, particularly in those who have been exposed to VGB in utero is limited.",1
15941649,Vigabatrin-induced visual field defects are at present the most important safety issue in the use of the drug.,1
15941649,We explored ophthalmic and neurologic findings in two children who have been exposed prenatally to VGB.,1
15944830,"BACKGROUND: Interferon (IFN)-associated retinopathy is typically characterized by retinal hemorrhages and cotton wool spots at the posterior fundus, but visual function is usually maintained.",1
15944830,Clinical course of macular edema in two cases of interferon-associated retinopathy observed by optical coherence tomography.,1
15944830,"CONCLUSION: During and after IFN therapy, OCT is a useful examination technique for revealing macular edema in patients who have decreased vision.",1
15944830,Ophthalmologists should be aware of the ocular side effects of IFN therapy and carefully monitor patients for the possible occurrence of hypoalbuminemia and thrombocytopenia.,1
15944830,"The former patient had complained once that his visual acuity had decreased after the termination of IFN therapy, and the latter patient complained twice during IFN therapy that his visual acuity had decreased.",1
15944830,"With the use of optical coherence tomography (OCT), two patients with IFN-associated retinopathy who had developed macular edema and reduced visual acuity during the clinical course of IFN therapy were observed.",1
15961942,Late development of diabetes mellitus after interferon-alfa and ribavirin therapy for chronic hepatitis C: a case report.,1
15961942,OBJECTIVE: To report the late development of immune-mediated diabetes mellitus after completion of alfa-interferon therapy for hepatitis C in an Asian patient.,1
15965422,Cutaneous necrosis after injection of polyethylene glycol-modified interferon alfa.,1
15965422,"Cutaneous necrosis as a result of interferon alfa is an infrequent complication with unknown pathogenesis, in which a cutaneous local immune-mediated inflammatory process might be involved.",1
15965422,We report 5 patients (3 patients with chronic hepatitis C treated with pegylated interferon alfa-2b in association with oral ribavirin and two patients with chronic myelocytic leukemia) who developed local cutaneous reactions at sites of injection after the administration of weekly subcutaneous injections of pegylated interferon alfa-2b at different doses.,1
15965422,We review the literature on previously reported cases of cutaneous necrosis after injection of standard interferon alfa or pegylated interferon alfa-2b and discuss the different pathophysiologic mechanisms that might be involved.,1
15977922,Potential mechanisms involved in the occurrence of ischemic colitis in patients receiving tegaserod are also discussed.,1
15977922,Tegaserod-associated ischemic colitis.,1
15977922,"We describe the development of ischemic colitis in a woman who was treated with tegaserod and review the relationship among ischemic colitis, tegaserod use, and irritable bowel syndrome.",1
16001348,"A 57-year-old man developed chronic, watery diarrhea four weeks after Helicobacter pylori eradication therapy including lansoprazole followed by lansoprazole monotherapy for gastroesophageal reflux disease.",1
16001348,Lansoprazole-associated collagenous colitis: a case report.,1
16001348,The reported case represents an unusual association between medication with the proton pump inhibitor lansoprazole and the development of collagenous colitis suggesting the importance of evaluation of drug use in patients with microscopic colitis.,1
16008658,46-year-old woman developed painful ulcers over her lower abdomen in the form of reticulate erythema after injecting interferon beta-1b subcutaneously for multiple sclerosis.,1
16008658,Abdominal wall ulceration and mucinosis secondary to recombinant human interferon-beta-1b.,1
16012330,Itraconazole-related increased vincristine neurotoxicity: case report and review of literature.,1
16012330,Nineteen cases of unusual enhanced vincristine neurotoxicity related to itraconazole have been reported in children.,1
16012330,"Ten days after itraconazole was started, he developed paralytic ileus, neurogenic bladder, mild left ptosis, and absence of deep reflexes, with severe paralysis of the lower extremities and mild weakness of the upper extremities.",1
16012330,"The authors suggest that in the absence of any proven benefit of itraconazole prophylaxis, and given the interaction of this drug with vincristine leading to severe and even potentially fatal toxicities, the combination use of these drugs should be avoided.",1
16018164,CASE REPORT: We report a case of intracerebral hemorrhage occurring in a middle-aged man who suffered from chronic sinusitis and had been ingesting pseudoephedrine daily for one year.,1
16018164,Only one report links phenylpropanolamine consumption to an intracerebral hemorrhage in a patient with an AVM.,1
16018164,Pseudoephedrine-induced hemorrhage associated with a cerebral vascular malformation.,1
16018164,"Since 1979, over 30 published case reports have documented the relationship between phenylpropanolamine and stroke.",1
16018164,This is a case of pseudoephedrine-induced intracerebral hemorrhage in a patient with an underlying vascular malformation.,1
16025424,Rapid onset of quetiapine-induced diabetic ketoacidosis in an elderly patient: a case report.,1
16025424,We report a case of reversible DKA and new-onset DM that developed in a demented patient who was treated with quetiapine for 14 days.,1
1602800,Pulmonary leukostasis secondary to all-trans retinoic acid in the treatment of acute promyelocytic leukemia in first relapse.,1
16029707,Eruptive epidermoid cysts resulting from treatment with imiquimod.,1
16029707,METHODS: A 79-year-old woman being treated with imiquimod 5 days per week for a nodular basal cell developed a verrucous plaque over the treatment area after 7 weeks of therapy.,1
16029707,The multiple comedones and ruptured epidermoid cysts are newly reported adverse effects of imiquimod therapy.,1
16035204,We report an unusual case of massive fluoxetine ingestion resulting in neurological and cardiovascular toxicity resulting in death.,1
16044093,Hepatocellular damage following therapeutic intravenous iron sucrose infusion in a child.,1
16044093,"The case reported here is of a child given a large dose of intravenous iron sucrose (16 mg/kg) over 3 hours, who subsequently developed features of systemic iron toxicity.",1
160443,Five personal observations of an acute amnestic episode in younger individuals after intake of clioquinol are described together with three observations from the medical literature.,1
160443,The clinical aspect closely resembled classical transient global amnesia but the episode after clioquinol lasted longer (24 hours to three days) and a more or less extensive retrograde amnesia persisted permanently.,1
160443,Transient global amnesia after clioquinol: five personal observations from outside Japan.,1
16046172,"In the other patient, a 78-year-old woman, Neisseria mucosa knee arthritis occurred after a single sodium hyaluronate injection.",1
16046172,One patient was an 80-year-old woman who was admitted for Staphylococcus aureus knee arthritis after several intraarticular injections of sodium hyaluronate and corticosteroids.,1
16046172,Septic knee arthritis after intra-articular hyaluronate injection.,1
16062101,Acute dystonia induced by lamivudine.,1
16062101,"ADR induced by drug treatment can be a side effect of treatment with antipsychotic drugs and other drugs; however, there have been no reports of lamivudine-induced ADR in the English literature.",1
16062101,The authors report two cases of acute dystonic reactions (ADRs) as a side effect of lamivudine.,1
16062101,"The authors think that although lamivudine is widely used and well tolerated, it can cause ADRs, which are reversible after drug withdrawal.",1
16087771,Pleuropulmonary fibrosis after long-term treatment with the dopamine agonist pergolide for Parkinson Disease.,1
16092915,"CONCLUSIONS: This observation of ""on-off"" risperidone treatment suggests that risperidone may have worsened both psychiatric and physical manifestations of the mitochondrial disorder in this adolescent.",1
16092915,"OBJECTIVE: To our knowledge, this is the first published case report of an adolescent girl with a mitochondrial disorder and depression who displayed both new-onset psychotic and increased mood symptoms during treatment with risperidone.",1
16092915,Risperidone-induced psychosis and depression in a child with a mitochondrial disorder.,1
16097572,Fatal radiation myelopathy after high-dose busulfan and melphalan chemotherapy and radiotherapy for Ewing's sarcoma: a review of the literature and implications for practice.,1
16109609,Gemcitabine-induced pericardial effusion and tamponade after unblocked cardiac irradiation.,1
16109609,Gemcitabine therapy has been associated with radiation recall reactions when used in the treatment of carcinoma.,1
16109609,Physicians should be aware of the potential for developing a gemcitabine-induced radiation recall reaction resulting in hemodynamically significant pericardial effusion.,1
16109609,"We report four cases of hemodynamically significant pericardial effusion in patients with refractory lymphoma who were receiving gemcitabine, all of whom had a history of mediastinal radiation without subcarinal blocking.",1
16116136,A patient with generalized MG was effectively managed with MM but developed CNS lymphoma after 3 years of treatment.,1
16116136,"Despite minimal short-term side effects and apparent efficacy, chronic treatment of MG with MM may be associated with increased risk of lymphoproliferative disorders.",1
16116136,Primary CNS lymphoma complicating treatment of myasthenia gravis with mycophenolate mofetil.,1
16116136,Primary CNS lymphoma regressed on withdrawal of MM.,1
16119501,Baclofen withdrawal: a cause of prolonged fever in the intensive care unit.,1
16119501,Baclofen withdrawal syndrome resulting from underdosing of oral baclofen should be considered as a potential source of prolonged fever in the intensive care unit.,1
16119501,The patient continued to have fever and autonomic instability without evidence of infection which entirely resolved within 24 hours of reinstitution of full preadmission dosing of oral baclofen.,1
