tweet_id,user_id,tweet,feature1,feature2,class,AE,medication1,medication2
340305559066656768,378209933,"@TheHappiePolock dude has not eaten a cheeseburger since high school, so I doubt he has nicotine problems lol",,,,,,
340307896074133504,918098096,Officially addicted to nicotine,11.0,19.0,ADR,addicted,nicotine,nicotine
340310666348990464,1149507362,In my hood niggas try to smoke ya just like nicotine.,,,,,,
340322403341201408,832413092,Burning Down the Nicotine Armoire,,,,,,
340323846114648064,377389762,Normal people at 12:30: sleeping Me at 12:30: researching psychoactive effects of nicotine and the neuroanatomy behind them,,,,,,
340324388291362816,386192979,"i swear food has nicotine in it, cause im addicted to that shit.",,,,,,
340329390070173696,267106317,addicted to nicotine badly.,0.0,8.0,ADR,addicted,nicotine,nicotine
340331870745149440,456299787,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop,9.0,20.0,ADR,withdrawals,nicotine,nicotine
340331870745149440,456299787,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop,46.0,54.0,ADR,headache,nicotine,nicotine
340331870745149440,456299787,Nicotine withdrawals #2DaysDown #ForeverToGo #headache #irritable #toomanyhashtags #makeitstop,56.0,65.0,ADR,irritable,nicotine,nicotine
340338807524188160,49180973,"sweet raw flesh, & nicotine summer time.",,,,,,
340345154877673473,1395716358,Do you know how badly I want a cigarette right now? But no. I manfully suffer through nicotine withdrawal—all for you #sacrifice,94.0,105.0,ADR, withdrawal,nicotine,nicotine
340347377426763776,200564856,"Nicotine and faded dreams, baby just believe there's no one else like me",,,,,,
340366862602862593,388343933,Day 2 without nicotine: Fuck sleep would be nice. So would a dip.......,29.0,34.0,ADR,sleep,nicotine,nicotine
340373292433154048,347644415,“@demarriah: I quit Alcohol & nicotine right now!! ” Stop ittttt,,,,,,
340373601805029376,301782074,"Lol d song I have in mind, its too different.. Dunno if others will like it.. I dey fear to record am lol .. Nicotine would be on it too",,,,,,
340380790301024256,958297832,Russia is angry with Potus for protecting Monsanto who makes nicotine based insecticides. When seeds are eaten by birds the birds die,,,,,,
340386277167882240,18264426,@thegovier does he find your lack of nicotine disturbing?,,,,,,
353061725102280705,27894473,Sent my lovely compandre to fuel my nicotine addiction,45.0,54.0,ADR,addiction,nicotine,nicotine
329654714415325184,234565971,"Chemoprophylaxis for neisseria dis.: sulphonamide rifampicin ciprofloxacin, treatment: penicillin cephalosporin kalau allergy kat penicilin",,,,,,
330907035698872321,20966560,Oral regimens for pyelonephritis: *Ciprofloxacin *Levofloxacin *TMP/SMZ Do NOT NOTuse Nitrofurantoin or fosfomycin for pyelo(only cystitis),,,,,,
332558185632239616,44646165,"6 months intensive therapy using pyrazinamide, ethambutol, kanamycin, levofloxacin, etionamide, cycloserin",,,,,,
342206454083764224,26707129,"Friends in d medical profession,I just wanted 2 b absolutely certain.If you guys can help me out,Ciprofloxacin is an antibiotic for UTI ryt?",,,,,,
343388798903795712,48613728,When the depression is coming out caused by this damn levofloxacin :)),9.0,19.0,ADR,depression,ofloxacin,ofloxacin
346433517527379968,318325027,"Dear ciprofloxacin, i count on you :(",,,,,,
346482893129928704,15066578,@nicoledvm Was doing ofloxacin q3 hours first day now q6 hrs… has responded.,,,,,,
346623331916722178,1316205612,@Gidi_Traffic. Clearance sales. 200mg sparfloxacin x 6tabs for N100 each and 500mg levofloxacin x10tabs for N150. Call 01-2901514,,,,,,
347053270272987136,372639012,@SkylerTunes oh man levofloxacin? I've had that same exact pill it hated me though. Hope it does you justice!,,,,,,
349064783061983232,817711393,"Ciprofloxacin and levofloxacin use most extensively in children B/C on basis of past experience, these drugs appear to be well tolerated.",,,,,,
351477881651736578,19791257,Oh my god why does ciprofloxacin take soooo long to infuse like come on I want to go out.,,,,,,
351724300887273472,15430487,Rocephin + Ciprofloxacin = me barely able to stay awake,30.0,55.0,ADR,barely able to stay awake,ofloxacin,ofloxacin
329646459060355072,176460305,Four Tops- Olanzapine and a good mental health consultant in Acapulco #PopstarDemands,,,,,,
332448398974259200,22903807,"WS Waring @acutemedicine After massive olanzapine overdose, serum levels may remain high for over 72 hours #SAMCoventry",,,,,,
332450567819497472,1300182944,"@KarimS3D Olanzapine actually makes you put on weight, even when you aren't eating that much",40.0,53.0,ADR,put on weight,olanzapine,olanzapine
340773072036560897,223261612,"going off of olanzapine is no picnic. you have to be prepared to ask the aid of the gods, Jesus, Krishna.",0.0,36.0,ADR,going off of olanzapine is no picnic,olanzapine,olanzapine
341262613616943104,450695228,"@LithiumLibGirl I'm sure it helps that you are so active. I did eventually lose my olanzapine lbs, so there is hope. :)",83.0,97.0,ADR,olanzapine lbs,olanzapine,olanzapine
342222086913261568,20973255,@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.,41.0,47.0,ADR,drowsy,olanzapine,olanzapine
342222086913261568,20973255,@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.,49.0,60.0,ADR,weight gain,olanzapine,olanzapine
342222086913261568,20973255,@Azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. Great for my anxiety though.,88.0,95.0,Indication,anxiety,olanzapine,olanzapine
344099735004643330,459652340,I'm now back on the olanzapine along side lithium. Ugh. #helloweightgain,62.0,72.0,ADR,weightgain,olanzapine,olanzapine
345624026254823424,237121375,"Day has been a right off. Missed opticians&slept aw day. Sitting here torn faced, wi greasy hair&unwashed. Swollen feet thx to olanzapine.",47.0,59.0,ADR,slept aw day,olanzapine,olanzapine
345624026254823424,237121375,"Day has been a right off. Missed opticians&slept aw day. Sitting here torn faced, wi greasy hair&unwashed. Swollen feet thx to olanzapine.",74.0,84.0,ADR,torn faced,olanzapine,olanzapine
345624026254823424,237121375,"Day has been a right off. Missed opticians&slept aw day. Sitting here torn faced, wi greasy hair&unwashed. Swollen feet thx to olanzapine.",115.0,127.0,ADR,Swollen feet,olanzapine,olanzapine
346054053182193665,1332737731,@ineedyouhere66 ugh the olanzapine makes me so tired :(,47.0,52.0,ADR,tired,olanzapine,olanzapine
346054053182193665,1332737731,@ineedyouhere66 ugh the olanzapine makes me so tired :(,47.0,52.0,ADR,tired,olanzapine,olanzapine
348320054070362112,191752561,@DevonHunterXXX *Gives @kjq515 OLAnzapine* Let QUEEN Ola's powers of healing into your heart!,,,,,,
349595308537286657,116165083,NEWS: NICE recommend olanzapine as an effective treatment for Murray mania. #wimbledon2013,,,,,,
351455090193858560,506609271,I think this Olanzapine makes me crazier.,33.0,40.0,ADR,crazier,olanzapine,olanzapine
352181796122800132,90511445,"@Pete__Bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",45.0,56.0,ADR,raging bm's,olanzapine,olanzapine
352181796122800132,90511445,"@Pete__Bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",58.0,69.0,ADR,mood swings,olanzapine,olanzapine
352181796122800132,90511445,"@Pete__Bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",74.0,85.0,ADR,weight gain,olanzapine,olanzapine
352828003044167682,159660817,"@split_tha_Mhz technically, olanzapine isn't fda approved in bipolar depression.",,,,,,
352903991157456896,1061562434,I wonder if olanzapine causes restless legs <_<,30.0,43.0,ADR,restless legs,olanzapine,olanzapine
352904485598797826,214164173,@theotherrift it sort of can. :( You treat RLS w dopamine agonists. Olanzapine is a dopamine antagonist.,,,,,,
354428287340122112,115545836,"@katharine_t yeah, mum stuff, just frustrated :) i took olanzapine and wrote everything out and m falling asleep, i'll be fine! Thanks bb Xx",,,,,,
347345179704954880,402972230,"SAVOR Trial fails to meet primary endpoint to show superiority of #AstraZeneca, Bristol DPP-4 diabetes drug #Onglyza http://www.reuters.com/article/2013/06/19/us-astrazeneca-diabetes-idUSBRE95I06Y20130619 …",,,,,,
347568889430949888,1370906497,AZN_$50.19_BMY_$46.05_announced today top-line results of the Phase IV SAVOR-TIMI-53 (with Diabetes Mellitus) clinical trial of Onglyza ®,,,,,,
329316938452971520,777784225,"@Sectioned_ @bipolarlife7 @BBCWomansHour ah yes, I'm starting to think my paroxetine turns panic attacks into fat.",91.0,104.0,Indication,panic attacks,paroxetine,paroxetine
329316938452971520,777784225,"@Sectioned_ @bipolarlife7 @BBCWomansHour ah yes, I'm starting to think my paroxetine turns panic attacks into fat.",110.0,114.0,ADR,fat.,paroxetine,paroxetine
333079296635719681,308420824,"@snailhime @wrangelisland paroxetine 40mg/day, since i started ive been able to go outside without having a panic attack which is nice.",108.0,120.0,Indication,panic attack,paroxetine,paroxetine
333675186622701570,36100296,"@Marcello I had to take Paroxetine tablets for a year nd a side effect is weight gain, it went to my core. Off them now bt can't shift it!",74.0,85.0,ADR,weight gain,paroxetine,paroxetine
350689148782395392,155916518,#FDA approves Noven's Brisdelle (paroxetine) for hot flashes associated with menopause,,,,,,
350855256214749185,42413676,#Health #Tip: An antidepressant (paroxetine) is now US-FDA approved as the first non-hormonal drug for treating hot flushes of the menopause,,,,,,
350886278289567745,1537119104,"@pharmacy_care #FDA has approved #paroxetine which is, a SSRI, to treat moderate to severe hot flashes associated with #menopause.",,,,,,
351116862316216320,97231828,"FDA Approval for Brisdelle™ (Paroxetine) Capsules, the First Nonhormonal Therapy for Vasomotor Symptoms Associated with Menopause -...",,,,,,
352543113685901315,8264122,@PrinceHerb I had paroxetine for a few weeks once... apparently I started behaving oddly so they took me off it and put me on Sertraline,74.0,88.0,ADR,behaving oddly,paroxetine,paroxetine
332982908920938498,18184217,Kanye needs the strongest dose of Paxil or Celexa that can be prescribed,,,,,,
332988218192588800,85811110,@RipnerCabbit @pacerfox Ugh. My partner was on Paxil for a while. It made him hide in the apartment. :/,78.0,99.0,ADR,hide in the apartment,paxil,paxil
333069270630158336,50209640,Songs open with shout outs to Paxil in between choked sobs. Thirty full minutes of silence where no one could muster the effort to talk.,,,,,,
333761920496726016,38276602,"@billyjapan you are not taking any now? Hub doesn't seem 100 % convinced. I'm lucky I'm on Paxil for 16 years, feels that's my meds.",,,,,,
333790777761218560,27831086,@NickysAngelBaby Oy.. I'm allergic to Paxil. Makes me physically puke didn't understand why. I see a Psych. I'm on 100mg of Zoloft.,26.0,34.0,ADR,allergic,paxil,paxil
333790777761218560,27831086,@NickysAngelBaby Oy.. I'm allergic to Paxil. Makes me physically puke didn't understand why. I see a Psych. I'm on 100mg of Zoloft.,65.0,69.0,ADR,puke,paxil,paxil
333795992002519041,391016506,It's the power of Paxil baby ,,,,,,
333938054609911809,493123841,"If you or a loved one has experienced adverse side effects from the use of Paxil, you may qualify for compensation. 1.888.520.5202.",,,,,,
339912078334758914,622947649,"@PaxilParox ""Paxil"" is right up there with ""Joey"" and ""Daniel.""",,,,,,
340446614231588864,58795534,"Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI",59.0,70.0,ADR,weight gain,paxil,paxil
342452668922462208,412710354,"Fuck Paxil. I never want to take this shit again, but every time I try I get ridiculously sick. My life suckssss.",90.0,94.0,ADR,sick,paxil,paxil
343128394524930048,54462614,"Now I'm on klonopin and Abilify with my Paxil, hoping these work. Also have a case worker to start me on social security.",,,,,,
343745558382522369,65611610,@AnitaAlibi Paxil didn't end up helping. Tried Prozac and Wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,86.0,90.0,Indication,mood,paxil,paxil
343745558382522369,65611610,@AnitaAlibi Paxil didn't end up helping. Tried Prozac and Wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,95.0,102.0,Indication,anxiety,paxil,paxil
343745558382522369,65611610,@AnitaAlibi Paxil didn't end up helping. Tried Prozac and Wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,115.0,122.0,ADR,vertigo,paxil,paxil
345334049679753216,367655471,@ReneeLiedig Hi idk who you are but I just wanted to let you know I gained over 20 lbs on Paxil. Be watchful.,68.0,86.0,ADR,gained over 20 lbs,paxil,paxil
346631270186491905,80910941,The diagnosis of depression didn’t become popular in Japan until Glaxo-SmithKlein got approval to market Paxil in the country. - Ibid.,,,,,,
347713709663207424,493123841,"We represent people injured by dangerous drugs & vaccines including: SSRI drugs: Paxil, Zoloft, Effexor, Celexa, Lexapro, & Prozac.",,,,,,
347883700345782272,73355957,"just wondering why doctors prescribe dangerous, addictive medications without any warning to patients. Paxil, for instance.",48.0,57.0,ADR,addictive,paxil,paxil
348443949851082753,43504764,"how cn u gv sum1 who's simply havn trouble sleeping a drug that is as potently psychoactive and neuro-altering as Paxil! Lyk, wtf! Really?",,,,,,
348540292124778497,40939023,"@amandaaaxlee What meds are you taking, if you don't mind me asking? Paxil is terrible. It was just like you described.",,,,,,
349385477150879746,542265471,"@VanessaLovesJK because my dr switched from celexa to paxil and,paxil made me feel sick",83.0,87.0,ADR,sick,paxil,paxil
349428920552136704,44610616,Hey guys don't forget to refill your Paxil for like six days because the withdrawal is like heroin. Literally.,73.0,83.0,ADR,withdrawal,paxil,paxil
349607304951373826,272231395,So my body was goin threw withdrawl? Lol didnt kno Paxil was that strong lol,26.0,35.0,ADR,withdrawl,paxil,paxil
349644702485716992,50176221,Every since I stopped taking that Paxil I haven't been so damn emotional ..... I think!,63.0,72.0,ADR,emotional,paxil,paxil
349892793587613697,52850909,@RogerBezanis: Any ideas on treating depression naturally Paxil is making me gain unwanted pounds and water weight...Thanks,37.0,47.0,Indication,depression,paxil,paxil
349892793587613697,52850909,@RogerBezanis: Any ideas on treating depression naturally Paxil is making me gain unwanted pounds and water weight...Thanks,77.0,97.0,ADR,gain unwanted pounds,paxil,paxil
349892793587613697,52850909,@RogerBezanis: Any ideas on treating depression naturally Paxil is making me gain unwanted pounds and water weight...Thanks,102.0,114.0,ADR,water weight,paxil,paxil
350357237597876224,55677589,days like this make me question why i ever stopped taking paxil.,,,,,,
350478954391535616,343150813,"My medication is making me stupid, brain meds are not ok , fuck u paxil",17.0,33.0,ADR,making me stupid,paxil,paxil
350677352864432128,15487799,"(fatphobia) Aaaugh ""i don't usually put anxiety patients on paxil bc of weight gain"" WHY WOULD I CARE",,,,,,
351474792215494656,219306590,@inarticulate I haven't had an orgasm in a long time.. Wtf.. #paxil,31.0,37.0,ADR,orgasm,paxil,paxil
351476009989705728,219306590,How do guys ejaculate on paxil?? #antidepressants,12.0,21.0,ADR,ejaculate,paxil,paxil
351476009989705728,219306590,How do guys ejaculate on paxil?? #antidepressants,34.0,49.0,Indication,antidepressants,paxil,paxil
351683349422673920,539178100,Brisdelle dangerous. Paxil is supposed to treat depression and suicidal thoughts. I took Paxil and got depressed. Went off & OK in 2 wk.,48.0,58.0,Indication,depression,paxil,paxil
351683349422673920,539178100,Brisdelle dangerous. Paxil is supposed to treat depression and suicidal thoughts. I took Paxil and got depressed. Went off & OK in 2 wk.,63.0,80.0,Indication,suicidal thoughts,paxil,paxil
351683349422673920,539178100,Brisdelle dangerous. Paxil is supposed to treat depression and suicidal thoughts. I took Paxil and got depressed. Went off & OK in 2 wk.,104.0,113.0,ADR,depressed,paxil,paxil
352156613886476290,565446137,GZ looks like he's on Paxil or something. #hlnzimmermantrial,,,,,,
352164444056457218,633992680,"Re: Brisdelle (ie, Low dose Paxil - an antidepressant) approved for hot flashes. Women Need More Love, Less Drugs: http://ow.ly/mxGwz ",,,,,,
352327453202595840,968556180,PAXIL WHY YOU NOT LET ME SLEEP?!?,14.0,30.0,ADR,NOT LET ME SLEEP,paxil,paxil
352959477038841856,14805551,On my last dose of Paxil... :\,,,,,,
342048826993020929,23962050,"You can have all the papers, articles etc about #Pradaxa but until there is an antidote, this drug is a killer. #RECALLPRADAXA",,,,,,
347108263143288835,319087703,"#ConsumerAlert: Have you or a loved one taken #GranuFlo, #Pradaxa or #Actos and suffered from adverse effects? If so, seek an opinion ASAP.",,,,,,
349231903724941312,493123841,"Pradaxa is a blood thinning medication used to reduce the risk of stroke in patients with (AF), commonly known as irregular heartbeat.",,,,,,
349616326496624640,519090675,If you took Pradaxa and suffered from death you may be eligible for compensation isn't it a little late...?,,,,,,
350043427544633344,22370512,Only 12 more days until I will be able to stop taking Pradaxa which will remove the risk of bleeding out allowing me to resume working.,,,,,,
342843798554046464,17248031,@hello_nacho @tobiasampersand Lexapro gave me the worst mixed episodes. I have some instability with Pristiq but I can manage it ok.,30.0,37.0,Drug,Lexapro,pristiq,pristiq
342843798554046464,17248031,@hello_nacho @tobiasampersand Lexapro gave me the worst mixed episodes. I have some instability with Pristiq but I can manage it ok.,56.0,70.0,ADR,mixed episodes,pristiq,Lexapro
342843798554046464,17248031,@hello_nacho @tobiasampersand Lexapro gave me the worst mixed episodes. I have some instability with Pristiq but I can manage it ok.,84.0,95.0,ADR,instability,pristiq,pristiq
343602709519273985,12135892,@HarryDFish @deltrimental Joe is on Pristiq and he gets weird brain zap / twitch things too.,62.0,71.0,ADR,brain zap,pristiq,pristiq
343602709519273985,12135892,@HarryDFish @deltrimental Joe is on Pristiq and he gets weird brain zap / twitch things too.,74.0,80.0,ADR,twitch,pristiq,pristiq
348698825512321024,22471674,Holy shit balls pristiq withdrawals are very strong!,24.0,35.0,ADR,withdrawals,pristiq,pristiq
351619134334832641,17248031,Today's Pristiq withdrawal symptom: my eyeballs make a sound like Star Trek doors when I move them. #WTF,16.0,26.0,ADR,withdrawal,pristiq,pristiq
351619134334832641,17248031,Today's Pristiq withdrawal symptom: my eyeballs make a sound like Star Trek doors when I move them. #WTF,39.0,60.0,ADR,eyeballs make a sound,pristiq,pristiq
351679516072087552,16729402,What to do? Not looking forward to cold turkey withdrawals from Pristiq... sense of impending doom. Anxiety only makes the situation worse.,47.0,58.0,ADR,withdrawals,pristiq,pristiq
353144982372220930,21981963,Out of the house by 8 am on a non-work day. #antidepressants #testify #pristiq,46.0,61.0,Indication,antidepressants,pristiq,pristiq
353941443322183680,43549767,Pristiq isn't helping. I'm in a great mood. Want to live forever. Love life. It was easy when I had no mental health care. Wanted to diethen,123.0,136.0,Indication,Wanted to die,pristiq,pristiq
332117000832839680,50105111,@SenSanders @deniseromano @BarackObama calm down Burnie time to take Prozac,,,,,,
332135687400861696,333872461,@cristinafrey distressed is an understatement. They are that distressed they need a shrink and Prozac ASAP,,,,,,
332142355593437184,62062809,@cloudtoad @MrsYisWhy @bigthink each brain is different. The SSRI I'm on has worked really well. Prozac made me a zombie. #Brains,116.0,122.0,ADR,zombie,prozac,prozac
332149718723477506,137077300,“@TScpCancer: #StarSignFacts: Cancer tends to be extremely moody.” . . . I obviously need some Prozac or better dick in my life. #happiness,,,,,,
339919101424177152,47393647,@ATLangela LOLOL!!! Mine is 6 and I can't imagine that long in the car with her. Without lots of Prozac and sedatives.,,,,,,
340043897302560769,243798733,"If Prozac be the food of love, lay down in a darkened room #BadShakespeare",,,,,,
340290270337835009,138523049,RT @juniperrberry: Animal pharmaceuticals Doggy Prozac called 'reconcile' with a beefy flavor #sfi_live,,,,,,
340299221930496001,478926726,Any given night i still pop that pussy like a prozac ,,,,,,
340304477238206464,12926592,"@shakeymike is feeling under the weather. I had to put out the trash. It's weird, I liked it. I even gave Max his prozac myself. #imaboss",,,,,,
340432590945275904,424609944,"A local pharmacist reported 80% of prescriptions were for anti-depressants. More laughter, less Prozac! Share an attitude of gratitude!",,,,,,
340462263016243200,156320754,@prozac omfg no he is gorgeous i look like a whale hes so cute omg,,,,,,
340475648445403136,540359318,But Any Given Night I’d Still Pop That Ass Liike a Prozac !,,,,,,
340496055491784705,24147131,“@_StareAndGrin17: @pinoymommy @wawam oh my.G you silly ones!” - its the prozac & zoloft thats making us tweet these.,,,,,,
340544721430671360,17195280,@mocoddle We should just add prozac to the water supply. Problem solved!,,,,,,
340555200773378049,316306406,This makes so much sense. RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac,,,,,,
340555351982219265,288477950,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340555773077753859,406583556,“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @katelynolsen_xX,,,,,,
340555816098750464,306190984,"Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.""#Did u know#",,,,,,
340556020013207552,44329821,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340556902800973824,1375321224,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340557485318500352,1186563288,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac @Jadolski I'll eat loads!!,,,,,,
340557653078069248,84086971,RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340557919160504321,374663966,Lol RT @HappieBunnie: :d RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340557921073111040,351671154,@UberFacts: Bananas contain a natural chemical that can make a person happy The same chemical found in Prozac. @D_Cookie007 @ChaseSuttonUK,,,,,,
340558310979821571,751388004,Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340558355774967808,74215798,“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Goodbye happy pills...,,,,,,
340558536318808064,20539678,“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Plenty of bananas then!,,,,,,
340558674336567296,44400812,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.charlie used to tell me!!,,,,,,
340558879085703168,494405152,Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” Easy Ladies!,,,,,,
340560105273708545,25584360,Definitely not to me RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340560441019363328,157418938,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. Get me some bananas!! Lol,,,,,,
340560491258712065,407652128,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340561569823989760,297099212,"@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical foundin Prozac @tidahrox seewhatyourmissing
340936488332185600	1363138824	avelox-51aa61c453787e40790dfdfa	@DrJudyStone Dr-read you know side effects of Levaquin, Avelox, and Cipro-True? Can you help people suffering-Drs. tell us in our mindNO WAY
348266512018198528	97567146	rivaroxaban-51c50c1553785f584a9a9201	Rivaroxaban diary day 22 then add 1 drug at a time at weekly intervals. Surely easiest way to lower BP is to lose weight.
351595047600406528	1523726154	dabigatran-51d1280653785f584a9aeb79	#isth2013 metaanalysis of #dabigatran etexilate clearly induces risk of myocardial infarction ...
333854168664129536	55548061	trazodone-51909d8bac6ab35b4d483d86	Effects of repeated dosing with mirtazapine, trazodone, or placebo on driving performance and cognitive function""...",,,,,,
340561618415001600,335470624,“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @ElizabethJeanB,,,,,,
340562310223515648,55672163,@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac. @CraigyAlford94 this too!,,,,,,
340562670040281088,405740258,“@UberFacts: Bananas contain a natural chemical that can make a person happy - same chemical found in Prozac.” I love bananas @ollieJcohen,,,,,,
340566066419875840,68426953,RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,,,,,,
340566181608038400,20658902,Grandpa Prozac & The Gr8 Depression by @LTCartoons #offbeat #cartoons #humorpic.twitter.com/ziQxo5TYKn,,,,,,
341690963808370690,388286396,do i come off my medication or do i just continue to be a prozac zombie,65.0,71.0,ADR,zombie,prozac,prozac
341817990137929728,40653723,Dj Paul Vs Dione – Here Comes the Prozac,,,,,,
341924406987198464,268327984,@helloimmarta @mary_ey @prozac idk... are you thinking about some dates in particular?,,,,,,
341964046477688832,494188912,So apparently 60mgs of Prozac will make you scared of eating GMO's and make you think you need to save the world! Switching back to 40mgs!!!,44.0,50.0,ADR,scared,prozac,prozac
341964046477688832,494188912,So apparently 60mgs of Prozac will make you scared of eating GMO's and make you think you need to save the world! Switching back to 40mgs!!!,90.0,112.0,ADR,need to save the world,prozac,prozac
341985527727288320,52090036,@AerobicsFirst ok.....no problem. I did think running shoes and snorting prozac were at the opposite end of the relationship spectrum.,,,,,,
341989614153785344,40519934,@IntervalThinks @newscientist Give them Prozac - not!,,,,,,
341994357546688512,58303030,"@saschel for a moment i read ""knee deep in prozac"", but nothing to worry about i reckon",,,,,,
341995227717988352,48551726,"I'm super trillz and u kno dat aaaaand dat pussy throwback, and any given night I can still pop that ass like a Prozac",,,,,,
342024276129492992,14327715,"@neurobonkers also, ""meth mouth"" is really poverty mouth. u don't c when people take it for ADHD. nor in Prozac, which similarly dries mouth",129.0,140.0,ADR,dries mouth,prozac,prozac
326665428493557760,23315993,"@pseudodeviant i clock in at 16 stone (added 1 stone since quetiapine) and according to that BMI thing I'm obese, which I'm clearly not.",39.0,52.0,ADR,added 1 stone,quetiapine,quetiapine
326784616725880832,970557373,I ate 2 cakes + 2 pastries at work today. Blaming the quetiapine rather than my liking for cakes. Blaming work too for providing free cake.,2.0,5.0,ADR,ate,quetiapine,quetiapine
326972731151228928,859202377,whoa quetiapine stop making me feel drowsy yo,36.0,42.0,ADR,drowsy,quetiapine,quetiapine
329167049882492929,339220082,"@Gingersquirrel ...could mean I'm going high again. But I have extra quetiapine I can take, just in case.",,,,,,
329258771975139329,1371093139,"second-line: buspirone (lower abuse potential, longer onset, less sedation than bzdps), quetiapine (really...), others in guideline",,,,,,
329617517578444802,1317291756,"@any1mouse jus Gt bck myself, hes puT me on citalopram in addition 2 the quetiapine! Im a bit worried as citalopram has made me manic before",105.0,115.0,Drug,citalopram,quetiapine,quetiapine
329617517578444802,1317291756,"@any1mouse jus Gt bck myself, hes puT me on citalopram in addition 2 the quetiapine! Im a bit worried as citalopram has made me manic before",128.0,133.0,ADR,manic,quetiapine,citalopram
331338155691229184,273421529,Guess what? Still feeling weird. Fuck you Quetiapine. Fuck you.,18.0,31.0,ADR,feeling weird,quetiapine,quetiapine
331478814888689664,339220082,"@SpicyNyx I think I'm that too! Had rare breastmilk production on quetiapine, ultra rare hallucinations (not psychosis) on valproate.",41.0,62.0,ADR,breastmilk production,quetiapine,quetiapine
331478814888689664,339220082,"@SpicyNyx I think I'm that too! Had rare breastmilk production on quetiapine, ultra rare hallucinations (not psychosis) on valproate.",89.0,103.0,ADR,hallucinations,quetiapine,valproate
331478814888689664,339220082,"@SpicyNyx I think I'm that too! Had rare breastmilk production on quetiapine, ultra rare hallucinations (not psychosis) on valproate.",123.0,132.0,Drug,valproate,quetiapine,quetiapine
331479118598246403,273421529,@BipolarBlogger I'm on Citalapram and 600mg Quetiapine - I'm not sleeping!,61.0,73.0,ADR,not sleeping,quetiapine,quetiapine
331842963699286016,15011089,"Got offered a seat on the tube this morning. Quetiapine, like pregnancy, but hungrier. #bipolarlifestylechoice",77.0,85.0,ADR,hungrier,quetiapine,quetiapine
331842963699286016,15011089,"Got offered a seat on the tube this morning. Quetiapine, like pregnancy, but hungrier. #bipolarlifestylechoice",88.0,95.0,Indication,bipolar,quetiapine,quetiapine
332225282062823424,273421529,Not hungry but eating anyway. Thank you Quetiapine you utter cunt.,15.0,21.0,ADR,eating,quetiapine,quetiapine
332801619244748800,273421529,"@IamCarrieeeeee what an arsehole! I'm off Quetiapine and on Lamotrigine, I'm so fucking happy* :) *hypomanic",,,,,,
336982657059651587,190378852,@joedeens @nurse_w_glasses @tinabaker21 @quetiapinefella @nevharvey surely having an addiction to nicotine is an excuse for smoking?,,,,,,
341559342526521344,45413679,@isawfireworks well I had 3 months off work at beginning of 2012 which lead to diagnosis. Since then I've taken mitazipine & quetiapine >,,,,,,
